uid,gid,player,solo,comb,sck,saf,blk,ints,pdef,frcv,forc,tdd,rety,tdret,peny,snp,fpts,game,seas,year,team,posd,jnum,dcp
131315,4099,TJ-2250,3,2,0,0,0,0,1,0,0,0,0,0,0,65,5,7,4,2015,STL,LCB,22,1
131316,4099,TM-1750,2,1,0,0,0,0,0,0,0,0,0,0,0,62,2.5,7,3,2015,STL,SS,25,1
131317,4099,WH-0300,1,3,0,0,0,0,0,0,0,0,0,0,0,36,2.5,5,8,2015,STL,LDE,95,2
131318,4099,MB-3650,2,2,1,0,0,0,0,0,0,0,0,0,5,44,6.5,6,4,2015,STL,RDT,90,1
131319,4099,LJ-1800,1,2,0,0,0,0,0,0,0,0,0,0,5,31,1.5,7,2,2015,STL,LCB,20,2
131320,4099,JJ-1550,2,0,0,0,0,0,2,0,0,0,0,0,5,67,3.5,6,4,2015,STL,RCB,21,1
131321,4099,IW-0100,3,3,0,0,0,0,0,0,0,0,0,0,0,37,4.5,8,5,2015,SF,NT,93,1
131322,4099,NB-0400,7,6,0,0,0,0,0,0,0,0,0,0,0,61,10,8,6,2015,SF,RILB,53,1
131323,4099,RQ-0200,3,0,1,0,0,0,1,0,0,0,0,0,0,38,8,7,5,2015,STL,RDE,94,1
131324,4099,MB-0650,6,3,0,0,0,0,1,0,0,0,0,0,0,67,8.5,7,4,2015,STL,OLB,26,1
131325,4099,QD-0200,3,3,0,0,0,0,0,0,0,0,0,0,0,45,4.5,8,3,2015,SF,RDT,92,1
131326,4099,AB-3100,1,1,0,0,0,0,0,0,0,0,0,0,23,47,-0.8,7,10,2015,SF,LOLB,55,1
131327,4099,JW-0750,1,1,0,0,0,0,0,0,0,0,0,0,5,42,1,5,2,2015,SF,FS,25,2
131328,4099,GD-0400,2,1,0,0,0,0,0,0,0,0,0,0,0,44,2.5,8,8,2015,SF,LDT,90,1
131329,4099,MW-1750,3,3,0,0,0,0,0,0,0,0,0,0,0,60,4.5,8,5,2015,SF,LILB,57,1
131330,4099,JT-0650,5,1,0,0,0,0,0,0,1,0,0,0,0,69,7.5,6,1,2015,SF,SS,29,1
131331,4099,ER-0150,2,0,0,0,0,0,1,0,0,0,0,0,10,65,2,8,3,2015,SF,FS,35,1
131332,4099,EH-0150,1,1,0,0,0,0,0,1,0,0,0,0,15,24,2,2,1,2015,SF,ROLB,58,2
131333,4099,AA-1900,1,0,0,0,0,0,3,0,0,0,0,0,10,39,3,6,5,2015,STL,OLB,56,1
131334,4099,CL-0850,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0.5,3,3,2015,SF,LOLB,96,2
131335,4099,KA-0150,2,1,0,0,0,0,0,0,0,0,0,0,0,66,2.5,8,2,2015,SF,RCB,20,1
131336,4099,AD-1475,1,1,0,0,0,0,0,0,0,0,0,0,5,52,1,7,2,2015,STL,LDT,99,1
131337,4099,TB-2700,3,0,0,0,0,0,1,0,0,0,0,0,15,66,2.5,8,6,2015,SF,LCB,26,1
131338,4099,NF-0100,2,0,0,0,0,0,0,0,0,0,0,0,0,33,2,6,5,2015,STL,LDT,98,2
131339,4099,MA-0450,1,2,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,2015,STL,SS,31,2
131340,4099,MR-1250,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.5,2,2,2015,STL,RCB,47,2
131341,4099,NB-0200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,5,2015,SF,LILB,50,3
131342,4099,AL-1200,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0.5,7,2,2015,SF,ROLB,59,1
131343,4099,CL-1850,0,0,0,0,0,0,0,0,0,0,0,0,8,0,-0.8,1,1,2015,STL,OLB,50,2
131344,4099,EW-0550,1,0,1,0,0,0,0,0,0,0,0,0,0,31,5,5,2,2015,STL,RDT,93,2
131345,4099,TJ-1050,2,0,0,0,0,0,0,0,0,0,0,0,0,20,2,5,4,2015,SF,LDT,63,2
131346,4099,ES-0800,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0.5,4,6,2015,STL,RDE,97,2
131347,4099,GH-1050,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,6,3,2015,SF,LILB,51,2
131348,4100,JH-5450,5,2,0,0,0,0,0,0,0,0,0,0,0,70,6,7,4,2015,NYG,LCB,28,2
131349,4100,JH-0840,5,2,0,0,0,0,0,0,0,0,0,0,5,55,5.5,8,3,2015,NYG,RDT,95,1
131350,4100,RA-1500,2,1,0,0,0,0,0,0,0,0,0,0,0,49,2.5,4,7,2015,NYG,RDE,91,1
131351,4100,BB-3400,8,0,0,0,0,0,1,0,0,0,0,0,38,70,5.2,8,11,2015,NO,RCB,39,1
131352,4100,KV-0050,4,1,0,0,0,0,0,0,0,0,0,0,0,72,4.5,8,3,2015,NO,SS,32,1
131353,4100,DB-3750,5,1,0,0,0,0,0,0,0,0,0,0,5,70,5,8,1,2015,NO,LCB,40,1
131354,4100,KW-1400,2,1,0,0,0,0,0,0,0,0,0,0,0,35,2.5,8,13,2015,NO,DT,93,1
131355,4100,KL-0600,1,0,0,0,0,0,1,0,0,0,0,0,0,27,2,4,7,2015,NO,LCB,21,2
131356,4100,SA-1150,6,5,0,0,0,0,1,0,0,0,0,0,0,73,9.5,8,1,2015,NO,MLB,50,1
131357,4100,DR-2800,7,0,0,0,0,1,0,0,1,0,0,0,0,77,11,7,8,2015,NYG,LCB,41,1
131358,4100,CD-0200,2,1,0,0,0,0,0,0,1,0,0,0,0,11,4.5,5,9,2015,NYG,SS,43,2
131359,4100,RH-3300,2,0,1,0,0,0,0,0,0,0,0,0,0,14,6,6,7,2015,NO,WLB,53,1
131360,4100,TW-0130,4,1,0,0,0,0,0,0,0,0,0,0,0,30,4.5,5,4,2015,NYG,RCB,31,3
131361,4100,JC-1800,4,2,0,0,0,0,1,0,0,0,0,0,0,47,6,7,7,2015,NYG,WLB,54,1
131362,4100,BR-0350,1,1,0,0,0,0,0,0,0,0,0,0,0,48,1.5,6,1,2015,NO,LDE,78,1
131363,4100,JD-3000,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.5,1,8,2015,NO,WLB,54,2
131364,4100,UU-0100,3,2,0,0,0,0,0,0,0,0,0,0,0,43,4,7,2,2015,NYG,MLB,47,3
131365,4100,LC-0850,4,5,0,0,0,0,0,0,0,0,0,0,0,78,6.5,8,1,2015,NYG,FS,21,1
131366,4100,JJ-1650,1,2,0,0,0,0,0,0,0,0,0,0,0,35,2,7,3,2015,NO,NT,92,1
131367,4100,KE-0125,1,1,1,0,0,0,0,0,0,0,0,0,0,47,5.5,5,2,2015,NO,SLB,91,2
131368,4100,DK-0465,2,2,0,0,0,0,0,0,0,0,0,0,0,62,3,6,2,2015,NYG,SLB,59,1
131369,4100,BM-2000,0,1,0,0,0,0,0,0,0,0,0,0,0,78,0.5,8,9,2015,NYG,SS,22,1
131370,4100,KW-2800,3,2,0,0,0,0,0,0,0,0,0,0,0,56,4,8,2,2015,NYG,LDE,72,1
131371,4100,TD-0850,1,0,0,0,0,0,0,0,0,0,0,0,5,42,0.5,3,1,2015,NO,DT,95,2
131372,4100,DS-5137,1,0,0,0,0,0,1,0,0,0,0,0,0,53,2,6,1,2015,NO,RCB,38,2
131373,4100,HK-0100,0,0,0,0,0,0,0,0,0,0,0,0,15,31,-1.5,8,1,2015,NO,SLB,45,1
131374,4100,MM-1550,3,0,0,0,0,0,0,0,0,0,0,0,0,34,3,3,3,2015,NO,MLB,56,3
131375,4100,JB-5700,2,1,0,0,0,0,0,0,0,0,0,0,0,22,2.5,2,7,2015,NYG,MLB,53,1
131376,4100,DM-2950,0,0,0,0,0,0,0,0,0,0,0,0,15,14,-1.5,6,3,2015,NYG,RDE,98,2
131377,4100,JB-5775,0,2,0,0,0,0,0,0,0,0,0,0,0,23,1,7,2,2015,NYG,RDT,96,2
131378,4100,JB-8800,2,1,0,0,0,0,0,1,1,0,0,0,0,64,6.5,5,7,2015,NO,FS,31,1
131379,4100,TM-1200,4,0,0,0,0,0,0,1,0,1,0,0,0,31,12,6,9,2015,NYG,LCB,38,3
131380,4100,ZD-0100,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-0.5,1,9,2015,NYG,LS,51,1
131381,4101,LR-0350,2,1,0,0,0,0,0,0,0,0,0,0,0,24,2.5,3,3,2015,CHI,ROLB,52,3
131382,4101,AA-0543,3,2,0,0,0,0,0,0,0,0,0,0,0,58,4,7,1,2015,CHI,FS,38,1
131383,4101,KF-0500,2,0,0,0,0,1,1,0,0,0,0,0,0,58,5,6,2,2015,CHI,RCB,23,1
131384,4101,CG-2400,1,1,0,0,0,0,0,0,0,0,0,0,15,18,0,6,10,2015,MIN,WLB,52,1
131385,4101,EG-0900,4,1,0,0,0,0,0,0,0,0,0,0,0,52,4.5,6,6,2015,MIN,RDE,97,1
131386,4101,EK-0250,6,1,0,0,0,0,0,0,0,0,0,0,0,60,6.5,7,1,2015,MIN,MLB,54,1
131387,4101,AB-0650,2,2,0,0,0,0,0,0,0,0,0,0,0,61,3,7,2,2015,MIN,SLB,55,1
131388,4101,WS-0950,2,0,0,0,0,0,1,0,0,0,0,0,0,30,3,4,2,2015,CHI,DE,93,1
131389,4101,SA-0100,2,1,0,0,0,0,0,0,0,0,0,0,15,55,1,6,5,2015,CHI,ROLB,49,1
131390,4101,BC-0150,4,0,0,0,0,0,0,0,0,0,0,0,0,24,4,1,1,2015,CHI,RCB,37,3
131391,4101,JA-1820,3,0,0,0,0,0,0,0,0,0,0,0,0,29,3,2,1,2015,CHI,LILB,58,3
131392,4101,WY-0300,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,6,2015,CHI,LOLB,97,2
131393,4101,PM-0500,1,2,1,0,0,0,0,0,0,0,0,0,0,50,6,7,5,2015,CHI,LOLB,92,1
131394,4101,XR-0100,5,0,0,0,0,0,0,0,0,0,0,0,0,61,5,7,3,2015,MIN,RCB,29,1
131395,4101,DH-4650,1,0,1,0,0,0,0,0,0,0,0,0,0,22,5,3,1,2015,MIN,RDE,99,3
131396,4101,MS-1300,0,0,0,0,0,0,0,0,0,0,89,1,0,0,9.6,7,6,2015,MIN,RCB,35,3
131397,4101,HS-0130,5,2,0,0,0,0,0,0,0,0,0,0,0,61,6,7,4,2015,MIN,FS,22,1
131398,4101,BR-1000,1,0,0,0,0,0,0,0,0,0,0,0,0,50,1,7,9,2015,MIN,LDE,96,1
131399,4101,TN-0400,6,2,0,0,0,0,1,0,0,0,0,0,0,61,8,7,13,2015,MIN,LCB,30,1
131400,4101,CJ-2175,3,2,0,0,0,0,0,0,0,0,0,0,0,58,4,7,2,2015,CHI,RILB,59,1
131401,4101,AR-1400,4,0,0,0,0,0,0,0,0,0,0,0,0,58,4,5,11,2015,CHI,SS,26,1
131402,4101,TP-2000,3,0,0,0,0,0,1,0,0,0,0,0,0,58,4,4,8,2015,CHI,LCB,25,1
131403,4101,MU-0500,1,0,0,0,0,0,0,0,0,0,0,0,0,28,1,3,6,2015,CHI,DE,98,2
131404,4101,EG-0350,1,0,0,0,0,0,0,0,0,0,0,0,0,44,1,6,1,2015,CHI,NT,91,1
131405,4101,SC-1750,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0.5,5,2,2015,MIN,LDE,95,2
131406,4101,AS-0600,3,1,0,0,0,0,0,0,0,0,0,0,0,61,3.5,6,6,2015,MIN,SS,34,1
131407,4101,CM-3400,4,0,0,0,0,0,0,0,0,0,0,0,0,43,4,7,7,2015,MIN,RCB,24,2
131408,4101,LJ-1700,2,1,0,0,0,0,0,0,0,0,0,0,0,47,2.5,7,6,2015,MIN,NT,98,1
131409,4101,JJ-1600,3,0,0,0,0,0,0,0,0,0,0,0,0,44,3,6,5,2015,CHI,DE,96,1
131410,4101,SM-2300,0,0,0,0,0,0,0,0,0,0,0,0,5,8,-0.5,6,6,2015,CHI,LCB,27,3
131411,4102,ED-1000,3,2,0,0,0,0,0,0,0,0,0,0,0,55,4,8,10,2015,BAL,OLB,58,1
131412,4102,CM-3250,4,5,0,0,0,0,0,0,0,0,0,0,4,65,6.1,8,2,2015,BAL,ILB,57,1
131413,4102,TJ-1025,2,0,1,0,0,0,0,0,0,0,0,0,0,23,6,6,2,2015,BAL,DT,97,1
131414,4102,MI-0150,4,2,1.5,0,0,0,0,0,0,0,0,0,0,67,11,7,4,2015,SD,ROLB,54,1
131415,4102,JA-0280,4,1,0,0,0,0,0,0,0,0,0,0,30,67,1.5,5,3,2015,SD,SS,37,1
131416,4102,JV-0425,5,2,0,0,0,0,3,0,0,0,0,0,0,56,9,7,2,2015,SD,RCB,22,1
131417,4102,RC-0550,0,7,0,0,0,0,0,0,0,0,0,0,0,37,3.5,5,2,2015,SD,NT,92,2
131418,4102,RM-1100,0,4,0,0,0,0,0,0,0,0,0,0,0,50,2,6,6,2015,SD,DT,90,2
131419,4102,DB-6300,1,2,0.5,0,0,0,0,0,0,0,0,0,0,64,4,8,6,2015,SD,RILB,56,1
131420,4102,CC-0500,0,2,0,0,0,0,0,0,0,0,0,0,0,33,1,3,11,2015,BAL,DE,99,1
131421,4102,DS-2700,7,7,0,0,0,0,0,0,0,0,0,0,0,67,10.5,8,12,2015,BAL,ILB,51,1
131422,4102,WH-0750,4,2,0,0,0,0,1,0,0,0,0,0,15,66,4.5,8,4,2015,BAL,SS,33,1
131423,4102,KL-0800,3,3,0,0,0,0,0,0,0,0,0,0,0,66,4.5,7,6,2015,BAL,FS,23,1
131424,4102,AM-1200,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0.5,8,6,2015,BAL,ILB,50,2
131425,4102,JS-4300,3,0,0,0,0,0,0,0,0,0,0,0,0,66,3,8,5,2015,BAL,RCB,22,1
131426,4102,LG-1000,2,0,0,0,0,0,0,0,0,0,0,0,0,23,2,8,5,2015,BAL,DE,67,2
131427,4102,BW-2020,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0.5,8,3,2015,BAL,NT,98,1
131428,4102,KC-2200,3,1,0,0,0,0,0,0,0,0,0,0,0,60,3.5,2,6,2015,SD,LILB,53,2
131429,4102,JW-5100,2,2,0,0,0,0,0,0,0,0,0,0,0,49,3,8,5,2015,SD,SS,27,2
131430,4102,LW-0700,6,2,0,0,0,0,0,0,0,0,0,0,0,64,7,7,7,2015,BAL,LCB,21,1
131431,4102,CU-0050,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0.5,8,4,2015,BAL,SLB,91,1
131432,4102,ZS-0075,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0.5,7,1,2015,BAL,OLB,90,2
131433,4102,ZO-0100,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,2,2015,BAL,ILB,54,2
131434,4102,BF-0800,3,1,0,0,0,0,0,0,0,0,0,0,0,61,3.5,7,8,2015,SD,LCB,24,1
131435,4102,KA-1000,1,0,0,0,0,0,1,0,0,0,0,0,12,27,0.8,7,8,2015,BAL,LCB,24,2
131436,4102,CD-0650,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0.5,6,1,2015,BAL,NT,94,2
131437,4102,AJ-0350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4,2015,BAL,RCB,27,3
131438,4102,SL-0700,1,1,0,0,0,0,0,0,0,0,0,0,0,25,1.5,4,6,2015,SD,NT,98,1
131439,4102,KR-0460,2,0,1,0,0,0,0,0,0,0,0,0,0,56,6,8,4,2015,SD,LDE,91,1
131440,4102,JA-2825,2,0,0,0,0,0,0,0,0,0,0,0,0,45,2,7,2,2015,SD,LOLB,97,1
131441,4102,KE-0550,2,1,0,0,0,0,0,0,0,0,0,0,0,29,2.5,6,1,2015,SD,ROLB,51,2
131442,4102,AP-1050,2,1,0,0,0,0,0,0,0,0,0,0,0,25,2.5,5,2,2015,SD,SS,31,3
131443,4102,PR-0400,2,1,0,0,0,0,0,0,0,0,0,0,0,26,2.5,8,6,2015,SD,RCB,26,2
131444,4102,SW-2300,1,0,0,0,0,0,0,0,0,0,0,0,0,41,1,3,5,2015,BAL,RCB,35,2
131445,4102,SW-1720,1,0,0,0,0,0,1,0,0,0,0,0,21,22,-0.1,3,3,2015,SD,LCB,23,2
131446,4103,VB-0350,5,0,0,0,0,0,0,0,0,0,0,0,0,36,5,1,4,2015,CIN,WLB,55,1
131447,4103,DK-0750,3,0,0,0,0,0,0,0,0,0,0,0,22,65,0.8,7,4,2015,CIN,LCB,27,1
131448,4103,RN-0300,5,0,0,0,0,2,0,0,0,0,0,0,0,75,9,7,9,2015,CIN,FS,20,1
131449,4103,CC-0900,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,5,2015,CIN,SLB,49,3
131450,4103,GI-1300,3,1,0,0,0,0,1,0,0,0,0,0,15,75,3,6,4,2015,CIN,SS,43,1
131451,4103,LH-0300,4,1,0,0,0,0,2,0,0,0,0,0,0,55,6.5,5,9,2015,CIN,RCB,29,2
131452,4103,AB-1950,7,1,0,0,0,1,0,0,0,0,0,0,0,67,9.5,8,4,2015,PIT,RCB,41,1
131453,4103,RG-1250,4,1,0,0,0,0,0,0,0,0,0,0,10,67,3.5,7,4,2015,PIT,FS,21,2
131454,4103,RS-0962,4,3,0.5,0,0,0,0,0,0,0,0,0,0,67,7.5,4,2,2015,PIT,LILB,50,1
131455,4103,LT-0400,1,3,0,0,0,0,1,0,0,0,0,0,0,67,3.5,8,9,2015,PIT,RILB,94,1
131456,4103,AM-2300,2,1,0,0,0,0,0,0,0,0,0,0,0,30,2.5,7,6,2015,PIT,LOLB,55,1
131457,4103,MM-3800,3,2,0,0,0,1,1,0,0,0,0,0,15,60,5.5,8,7,2015,PIT,FS,23,1
131458,4103,RC-1550,4,0,0,0,0,0,1,0,0,0,0,0,0,44,5,7,2,2015,PIT,RCB,31,2
131459,4103,CH-3100,1,2,0,0,1,0,1,0,0,0,0,0,0,65,5,8,5,2015,PIT,LDE,97,1
131460,4103,SW-1550,1,0,0,0,0,1,0,0,0,0,0,0,0,9,3,4,3,2015,CIN,SS,36,2
131461,4103,AJ-1200,5,0,0,0,0,0,1,0,0,0,33,0,15,74,-0.2,7,11,2015,CIN,RCB,24,1
131462,4103,WG-0500,2,1,0,0,0,0,0,0,0,0,0,0,5,66,2,8,9,2015,PIT,LCB,22,1
131463,4103,BD-1200,1,0,1,0,0,0,0,0,0,0,0,0,0,37,5,8,1,2015,PIT,LOLB,48,2
131464,4103,PS-0300,2,2,0,0,0,0,0,0,0,0,0,0,5,23,2.5,3,8,2015,CIN,NT,92,2
131465,4103,MJ-1800,1,0,1,0,0,0,0,0,0,0,0,0,0,58,5,7,7,2015,CIN,RDE,90,1
131466,4103,JJ-4250,0,2,0.5,0,0,0,0,0,0,0,0,0,0,28,3,7,3,2015,PIT,ROLB,95,1
131467,4103,GA-0400,2,0,1,0,0,0,0,0,0,0,0,0,0,50,6,7,6,2015,CIN,RDT,97,1
131468,4103,AH-1800,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,5,10,2015,CIN,SLB,50,1
131469,4103,VR-0200,5,3,0,0,0,0,1,0,0,0,0,0,2,73,7.3,7,6,2015,CIN,MLB,57,2
131470,4103,CD-2200,2,0,0,0,0,0,0,0,0,0,0,0,0,58,2,7,6,2015,CIN,LDE,96,1
131471,4103,SM-2200,2,0,1,0,0,0,0,0,0,0,0,0,0,53,6,6,7,2015,PIT,NT,90,1
131472,4103,JH-2100,0,0,0,0,0,0,1,0,0,0,0,0,12,39,-0.2,8,14,2015,PIT,ROLB,92,2
131473,4103,DP-0900,2,0,0,0,0,0,0,0,0,0,0,0,0,36,2,6,10,2015,CIN,NT,94,1
131474,4103,EL-0060,1,1,0,0,0,0,0,0,0,0,0,0,0,39,1.5,7,4,2015,CIN,SLB,59,2
131475,4103,DM-1475,2,0,0,0,0,0,0,0,0,0,0,0,0,25,2,4,2,2015,PIT,NT,62,2
131476,4103,WG-0600,1,0,1,0,0,0,0,0,0,0,0,0,0,49,5,5,8,2015,CIN,RDE,95,2
131477,4103,ST-0450,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,2015,PIT,SS,29,2
131478,4104,DM-3600,1,1,0,0,0,0,1,0,0,0,0,0,0,58,2.5,7,6,2015,TEN,LOLB,91,1
131479,4104,MG-1800,6,3,0,0,0,0,0,0,0,0,0,0,0,58,7.5,6,9,2015,TEN,FS,33,1
131480,4104,AH-0250,1,1,0,0,0,0,0,0,0,0,0,0,0,54,1.5,6,2,2015,HOU,SS,29,2
131481,4104,JS-3250,4,2,0,0,0,0,0,0,0,0,0,0,0,51,5,7,3,2015,HOU,OLB,51,2
131482,4104,BC-3100,5,8,0,0,0,0,1,0,0,0,0,0,15,59,8.5,8,7,2015,HOU,LILB,56,1
131483,4104,QD-0100,1,2,0,0,0,0,1,0,0,0,0,0,0,59,3,5,8,2015,HOU,SS,32,1
131484,4104,MB-4950,2,5,0,0,0,0,0,0,0,0,0,0,0,33,4.5,2,2,2015,HOU,LILB,53,3
131485,4104,ZB-0400,1,6,0.5,0,0,0,1,0,0,0,0,0,0,33,7,7,4,2015,TEN,LILB,55,2
131486,4104,CS-1250,2,3,0,0,0,0,1,0,0,0,0,0,5,64,4,7,4,2015,TEN,RCB,24,2
131487,4104,JC-5630,3,1,1,0,0,0,0,1,0,0,0,0,0,50,9.5,8,4,2015,HOU,LDE,93,1
131488,4104,JC-3350,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0.5,7,2,2015,HOU,OLB,90,1
131489,4104,JW-1100,2,3,2.5,0,0,0,0,0,1,0,0,0,15,59,14,8,5,2015,HOU,RDE,99,1
131490,4104,DJ-2250,1,2,0,0,0,0,0,0,0,0,0,0,5,38,1.5,7,2,2015,TEN,LDE,90,1
131491,4104,WM-0550,6,1,3.5,0,0,0,0,0,0,0,0,0,15,47,19,8,4,2015,HOU,SLB,59,1
131492,4104,KD-1475,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,1,2015,HOU,SS,40,3
131493,4104,DS-1400,1,2,0,0,0,0,0,0,0,0,0,0,0,64,2,7,5,2015,TEN,SS,21,1
131494,4104,BW-2900,1,1,0,0,0,0,0,0,0,0,0,0,0,41,1.5,6,3,2015,TEN,LCB,25,2
131495,4104,EP-0550,1,0,0,0,0,0,0,1,0,0,0,0,0,21,3,8,4,2015,HOU,FS,35,2
131496,4104,WW-0900,6,2,0,0,0,0,0,0,0,0,0,0,0,25,7,7,8,2015,TEN,LILB,59,1
131497,4104,KJ-0650,5,1,0,0,0,1,0,0,0,0,0,0,0,59,7.5,8,1,2015,HOU,LCB,30,2
131498,4104,JJ-5000,4,2,0,0,0,0,2,0,0,0,0,0,0,55,7,8,10,2015,HOU,RCB,24,1
131499,4104,JM-2800,4,3,0,0,0,0,0,0,0,0,0,0,0,45,5.5,4,7,2015,TEN,RCB,30,1
131500,4104,DS-3450,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,4,3,2015,TEN,SS,39,2
131501,4104,BO-0400,2,0,1,0,0,0,1,0,0,0,0,0,0,61,7,7,7,2015,TEN,ROLB,98,1
131502,4104,KK-1000,1,0,1,0,0,0,0,0,0,0,0,0,0,21,5,4,5,2015,TEN,DT,97,2
131503,4104,AW-1450,1,0,0,0,0,0,0,0,0,0,0,0,0,54,1,6,2,2015,TEN,RILB,54,1
131504,4104,JC-1700,3,2,0.5,0,0,0,0,0,0,0,0,0,0,54,6,6,5,2015,TEN,DT,99,1
131505,4104,AW-1900,0,0,0,0,0,0,0,0,0,0,0,0,5,17,-0.5,5,6,2015,TEN,NT,96,2
131506,4104,SH-1000,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,7,2015,TEN,NT,94,1
131507,4104,AB-1925,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0.5,4,1,2015,TEN,LDE,95,3
131508,4104,CJ-0650,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0.5,2,3,2015,HOU,LCB,31,4
131509,4105,DH-2150,3,0,1,0,0,0,1,0,0,0,0,0,25,71,5.5,7,3,2015,OAK,LCB,25,1
131510,4105,KM-0050,5,1,1,0,0,0,0,0,0,0,0,0,0,52,9.5,7,2,2015,OAK,LDE,52,1
131511,4105,DA-0950,7,0,0,0,0,0,2,0,0,0,0,0,0,71,9,6,3,2015,OAK,RCB,29,1
131512,4105,MS-2400,4,1,0,0,0,0,0,0,0,0,0,0,0,73,4.5,7,5,2015,OAK,WLB,53,1
131513,4105,CW-3700,4,0,0,0,0,1,0,0,0,0,0,0,0,72,6,7,18,2015,OAK,S,24,1
131514,4105,CL-1300,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,7,8,2015,OAK,MLB,50,1
131515,4105,AS-1500,3,1,0,0,0,0,0,0,0,0,0,0,0,60,3.5,7,5,2015,OAK,SLB,99,1
131516,4105,JE-0450,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,2,2015,OAK,NT,78,2
131517,4105,LA-0700,4,1,0,0,0,0,1,0,0,0,0,0,0,67,5.5,5,6,2015,OAK,S,42,1
131518,4105,ME-0425,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2015,OAK,RDE,97,1
131519,4105,MW-1800,6,0,0,0,0,0,0,0,0,0,0,0,0,58,6,7,5,2015,NYJ,LDE,96,1
131520,4105,LW-1350,2,1,0,0,0,0,0,0,0,0,0,0,5,42,2,7,1,2015,NYJ,RDT,62,1
131521,4105,DD-0250,5,1,0,0,0,0,0,0,0,0,0,0,0,62,5.5,7,4,2015,NYJ,RILB,56,1
131522,4105,AC-2400,3,1,0,0,0,0,1,0,0,0,0,0,0,59,4.5,6,10,2015,NYJ,RCB,31,1
131523,4105,BS-2300,0,0,0,0,0,0,0,0,0,0,0,0,5,15,-0.5,7,5,2015,NYJ,RCB,41,2
131524,4105,CP-0100,1,0,0,0,0,0,0,0,0,0,0,0,0,28,1,5,13,2015,NYJ,LOLB,97,1
131525,4105,TC-0385,2,0,0,0,0,0,1,0,0,0,22,0,0,54,0.9,7,2,2015,OAK,S,38,2
131526,4105,DR-1100,3,0,0,0,0,0,0,0,0,0,0,0,0,62,3,7,9,2015,NYJ,LCB,24,1
131527,4105,DH-1400,6,3,0,0,0,0,0,0,0,0,0,0,0,62,7.5,7,9,2015,NYJ,LILB,52,1
131528,4105,DA-2050,5,0,1,0,0,0,0,0,0,0,0,0,0,54,9,4,2,2015,OAK,RDE,96,2
131529,4105,MG-0600,2,1,0,0,0,0,0,0,0,0,0,0,0,62,2.5,7,5,2015,NYJ,FS,21,1
131530,4105,DH-1850,3,0,0,0,0,0,0,0,0,0,0,0,0,43,3,5,4,2015,NYJ,NT,94,1
131531,4105,DB-0250,1,1,0,0,0,0,0,0,0,0,0,0,0,8,1.5,4,2,2015,NYJ,SS,34,3
131532,4105,NT-0150,7,0,0,0,0,0,2,0,0,0,0,0,14,52,7.6,6,4,2015,OAK,LCB,31,2
131533,4105,RA-1350,0,0,0,0,0,0,0,0,0,0,0,0,6,7,-0.6,6,3,2015,OAK,SLB,57,2
131534,4105,SR-0670,2,0,0,0,0,0,1,0,0,0,0,0,0,56,3,3,3,2015,NYJ,ROLB,91,1
131535,4105,TM-1000,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,6,2015,OAK,S,27,2
131536,4105,MW-2250,2,2,0,0,0,0,0,0,0,0,0,0,0,60,3,4,2,2015,NYJ,LCB,20,2
131537,4105,QC-0350,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,5,4,2015,NYJ,ROLB,98,2
131538,4105,LM-0550,0,0,0,0,0,0,0,0,0,0,0,0,10,9,-1,2,1,2015,NYJ,ROLB,55,3
131539,4106,BC-1200,5,4,0,0,0,0,0,0,0,0,0,0,0,48,7,7,6,2015,DAL,SS,42,1
