uid,gid,player,pa,pc,py,ints,tdp,ra,sra,ry,tdr,trg,rec,recy,tdrec,ret,rety,tdret,fuml,peny,snp,fpts,game,seas,year,team,posd,jnum,dcp
83323,4010,KR-1200,0,0,0,0,0,0,0,0,0,7,5,30,1,0,0,0,0,0,55,9,2,5,2015,MIN,TE,82,1
83324,4010,MS-4100,53,32,286,1,2,4,1,20,0,0,0,0,0,0,0,0,0,0,78,19.4,2,7,2015,DET,QB,9,1
83325,4010,EE-0050,0,0,0,0,0,0,0,0,0,10,5,43,1,0,0,0,0,0,72,10.3,2,2,2015,DET,TE,85,1
83326,4010,AA-0025,0,0,0,0,0,6,3,9,0,1,1,9,0,3,84,0,0,0,31,3.4,2,1,2015,DET,RB,21,3
83327,4010,GT-0100,0,0,0,0,0,0,0,0,0,10,6,80,0,2,2,0,0,10,73,-0.9,2,6,2015,DET,LWR,15,1
83328,4010,JB-2700,0,0,0,0,0,4,1,2,0,2,2,16,0,0,0,0,0,0,18,1.8,2,6,2015,DET,RB,35,1
83329,4010,MW-0500,0,0,0,0,0,0,0,0,0,3,3,38,0,0,0,0,0,5,55,3.3,2,7,2015,MIN,RWR,11,1
83330,4010,TW-3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,-0.9,1,3,2015,DET,TE,89,2
83331,4010,CJ-1100,0,0,0,0,0,0,0,0,0,17,10,83,1,0,0,0,0,0,78,14.3,2,9,2015,DET,RWR,81,1
83332,4010,TR-0370,0,0,0,0,0,1,0,5,0,6,5,41,0,0,0,0,1,0,35,2.6,2,3,2015,DET,RB,25,2
83333,4010,LM-1500,0,0,0,0,0,0,0,0,0,6,3,14,0,1,0,0,1,0,60,-0.6,2,11,2015,DET,LWR,16,2
83334,4010,MB-5175,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,10,0.2,1,1,2015,DET,FB,46,1
83335,4010,CJ-1450,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,5,60,0.5,2,3,2015,MIN,LWR,12,2
83336,4010,JM-3450,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,9,0.6,2,2,2015,MIN,RB,31,2
83337,4010,MA-1150,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,4,0.8,2,5,2015,MIN,RB,44,3
83338,4010,ZL-0200,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,14,6.1,1,3,2015,MIN,FB,48,1
83339,4010,RE-0400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2,4,2015,MIN,TE,85,3
83340,4011,DJ-1325,0,0,0,0,0,5,3,42,1,2,1,3,0,1,108,1,0,0,16,10.3,2,1,2015,ARI,RB,31,3
83341,4011,MM-0900,0,0,0,0,0,0,0,0,0,0,0,0,0,5,110,0,0,0,0,4.4,2,6,2015,CHI,LWR,80,3
83342,4011,JC-6200,9,8,120,1,1,3,3,24,0,0,0,0,0,0,0,0,0,0,28,9.2,2,10,2015,CHI,QB,6,1
83343,4011,ZM-0250,0,0,0,0,0,0,0,0,0,2,2,14,0,0,0,0,0,10,14,0.4,2,7,2015,CHI,FB/TE,86,1
83344,4011,MF-1300,0,0,0,0,0,15,5,61,0,5,4,44,0,0,0,0,0,0,48,10.5,2,8,2015,CHI,RB,22,4
83345,4011,CJ-1700,0,0,0,0,0,20,12,72,0,1,0,0,0,0,0,0,0,0,34,7.2,2,8,2015,ARI,RB,27,1
83346,4011,CP-0500,24,17,185,1,4,2,0,-2,0,0,0,0,0,0,0,0,0,5,59,20.7,2,13,2015,ARI,QB,3,1
83347,4011,JB-6750,0,0,0,0,0,0,0,0,0,3,2,20,1,0,0,0,0,0,50,8,2,3,2015,ARI,LWR,13,2
83348,4011,JG-3700,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,25,0.5,2,6,2015,ARI,TE,84,1
83349,4011,KW-1250,0,0,0,0,0,1,0,3,0,0,0,0,0,1,9,0,0,0,8,0.4,1,3,2015,ARI,PS,33,3
83350,4011,ER-0500,0,0,0,0,0,0,0,0,0,8,7,41,0,0,0,0,0,0,70,4.1,2,8,2015,CHI,LWR,19,1
83351,4011,JR-2800,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,11,0.8,2,5,2015,CHI,KR,35,2
83352,4011,JB-2950,0,0,0,0,0,0,0,0,0,2,1,48,1,0,0,0,0,0,41,10.8,1,4,2015,CHI,LWR,11,2
83353,4011,JB-6950,0,0,0,0,0,0,0,0,0,5,5,45,0,0,0,0,0,0,50,4.5,2,2,2015,ARI,RWR,12,2
83354,4011,JL-0280,0,0,0,0,0,6,6,21,1,0,0,0,0,0,0,0,0,0,13,8.1,2,1,2015,CHI,RB,33,1
83355,4011,MB-1800,0,0,0,0,0,0,0,0,0,6,4,48,0,0,0,0,0,0,72,4.8,2,8,2015,CHI,TE,83,1
83356,4011,MF-0950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,39,-1,2,4,2015,ARI,RWR,15,1
83357,4011,LF-0200,0,0,0,0,0,0,0,0,0,9,8,112,3,0,0,0,0,5,57,28.7,2,12,2015,ARI,LWR,11,1
83358,4011,JC-3100,23,14,121,1,0,2,0,-5,0,0,0,0,0,0,0,0,0,0,44,2.3,1,6,2015,CHI,QB,8,2
83359,4011,JN-0625,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,-2,2,1,2015,ARI,RWR,14,3
83360,4011,MW-3250,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,69,1,2,3,2015,CHI,RWR,10,2
83361,4011,CM-2245,0,0,0,0,0,0,0,0,0,4,3,36,0,0,0,0,0,0,18,3.6,1,1,2015,CHI,RWR,81,3
83362,4012,LM-1000,0,0,0,0,0,15,7,89,0,3,3,27,0,0,0,0,0,0,49,11.6,2,7,2015,BUF,RB,25,1
83363,4012,TT-0500,31,24,250,3,3,5,3,43,1,0,0,0,0,0,0,0,0,0,72,26.3,2,5,2015,BUF,QB,5,1
83364,4012,SW-0450,0,0,0,0,0,0,0,0,0,8,6,60,1,0,0,0,0,10,70,11,2,2,2015,BUF,LWR,14,1
83365,4012,KW-1150,0,0,0,0,0,6,4,21,1,3,2,16,0,0,0,0,0,0,23,9.7,2,1,2015,BUF,RB,29,2
83366,4012,CH-3350,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,11,1.1,1,5,2015,BUF,LWR,15,2
83367,4012,TB-2300,58,37,458,0,3,3,0,-4,0,0,0,0,0,0,0,0,0,0,86,29.9,2,16,2015,NE,QB,12,1
83368,4012,RG-2200,0,0,0,0,0,0,0,0,0,13,7,113,1,0,0,0,0,5,81,16.8,2,6,2015,NE,TE,87,1
83369,4012,JE-0100,0,0,0,0,0,1,1,12,0,19,11,97,2,1,2,0,0,0,75,0.1,2,7,2015,NE,RWR,11,1
83370,4012,MT-0550,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1.2,2,7,2015,BUF,LWR,19,3
83371,4012,MM-5700,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,5,12,-0.3,2,8,2015,BUF,TE,82,2
83372,4012,DA-0900,0,0,0,0,0,1,0,3,0,2,1,29,0,4,54,0,0,0,36,2.2,2,8,2015,NE,LWR,80,1
83373,4012,AD-1450,0,0,0,0,0,0,0,0,0,8,7,87,0,0,0,0,0,10,70,7.7,2,3,2015,NE,RWR,17,2
83374,4012,PH-0400,0,0,0,0,0,1,1,7,0,5,4,47,0,2,47,0,0,0,59,1.9,2,7,2015,BUF,RWR,18,3
83375,4012,ME-0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,1,6,2015,BUF,RWR,81,2
83376,4012,DL-1700,0,0,0,0,0,7,4,40,1,9,6,98,0,0,0,0,1,0,73,17.8,2,5,2015,NE,RB,33,1
83377,4012,CC-2100,0,0,0,0,0,0,0,0,0,6,3,19,1,0,0,0,0,0,68,7.9,2,5,2015,BUF,TE,85,1
83378,4012,MW-2550,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,21,1.5,1,3,2015,NE,TE,85,3
83379,4012,TC-0050,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,3,0.2,1,4,2015,NE,INA,0,0
83380,4012,BB-2250,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,5,0.3,2,4,2015,NE,RB,38,2
83381,4012,SC-0400,0,0,0,0,0,0,0,0,0,5,3,23,0,0,0,0,0,0,43,2.3,2,9,2015,NE,TE,88,2
83382,4012,RW-4050,0,0,0,0,0,0,0,0,0,3,3,60,1,0,0,0,0,0,53,12,2,3,2015,BUF,RWR,10,1
83383,4012,LB-0500,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,7,0.4,1,6,2015,NE,RB,29,1
83384,4013,AD-0100,26,16,214,0,3,5,2,10,0,0,0,0,0,0,0,0,0,0,66,21.6,2,5,2015,CIN,QB,14,1
83385,4013,MJ-2250,0,0,0,0,0,1,0,3,0,5,2,48,1,0,0,0,0,5,53,10.6,2,4,2015,CIN,RWR,82,2
83386,4013,AG-1500,0,0,0,0,0,0,0,0,0,4,3,45,1,0,0,0,0,10,61,9.5,2,5,2015,CIN,LWR,18,1
83387,4013,GB-0350,0,0,0,0,0,20,12,123,0,3,3,16,0,0,0,0,0,10,45,12.9,2,3,2015,CIN,RB,25,2
83388,4013,KA-0650,0,0,0,0,0,0,0,0,0,4,2,16,0,1,0,0,1,0,63,-0.4,2,3,2015,SD,RES,13,2
83389,4013,BO-0150,0,0,0,0,0,1,0,2,0,0,0,0,0,3,71,0,0,0,2,2.8,2,2,2015,SD,RES,43,3
83390,4013,MG-1150,0,0,0,0,0,16,7,88,0,1,1,10,0,0,0,0,0,0,29,9.8,2,1,2015,SD,RB,28,1
83391,4013,PR-0300,27,21,241,1,2,1,0,5,0,0,0,0,0,0,0,0,1,0,63,14.1,2,12,2015,SD,QB,17,1
83392,4013,SJ-0600,0,0,0,0,0,0,0,0,0,6,5,45,1,0,0,0,0,0,58,10.5,2,8,2015,SD,SWR,11,1
83393,4013,JH-4025,0,0,0,0,0,10,6,39,0,1,1,2,0,0,0,0,2,0,20,0.1,2,2,2015,CIN,RB,32,1
83394,4013,RH-1875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,37,-1,2,2,2015,CIN,TE/H-,89,1
83395,4013,DW-4300,0,0,0,0,0,7,5,36,0,6,6,68,0,0,0,0,0,0,32,10.4,2,8,2015,SD,RB,39,2
83396,4013,TE-0300,0,0,0,0,0,0,0,0,0,5,4,49,1,0,0,0,0,0,62,10.9,2,3,2015,CIN,TE,85,1
83397,4013,LG-0750,0,0,0,0,0,0,0,0,0,6,5,47,0,0,0,0,0,0,58,4.7,2,4,2015,SD,TE,89,1
83398,4013,RB-4670,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,4,0.8,2,3,2015,CIN,RB,33,4
83399,4013,MF-0800,0,0,0,0,0,0,0,0,0,4,2,55,1,0,0,0,0,0,60,11.5,2,12,2015,SD,LWR,80,1
83400,4013,BT-0300,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,0,0,0,0,2.3,2,7,2015,CIN,LWR,19,2
83401,4013,JF-1750,0,0,0,0,0,0,0,0,0,1,1,31,0,0,0,0,0,0,7,3.1,1,1,2015,CIN,LT,74,2
83402,4013,MS-0150,0,0,0,0,0,0,0,0,0,2,1,15,0,0,0,0,0,0,27,1.5,2,4,2015,CIN,RWR,12,1
83403,4013,TK-0850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,-1,1,1,2015,CIN,TE,81,2
83404,4014,BS-0650,0,0,0,0,0,12,5,42,0,2,0,0,0,0,0,0,0,0,32,4.2,2,2,2015,TEN,RB,20,1
83405,4014,MM-0912,37,21,257,0,2,3,2,19,0,0,0,0,0,0,0,0,2,10,80,15.2,2,1,2015,TEN,QB,8,1
83406,4014,DG-2650,0,0,0,0,0,0,0,0,0,2,1,13,1,0,0,0,0,0,13,7.3,1,1,2015,TEN,LWR,17,2
83407,4014,DM-1200,0,0,0,0,0,10,7,98,0,4,4,26,0,5,46,0,0,0,47,1.8,2,6,2015,TEN,RB,22,2
83408,4014,TB-1060,0,0,0,0,0,0,0,0,0,4,3,115,2,6,154,1,0,0,23,12.2,2,4,2015,CLE,RWR,11,1
83409,4014,IC-0300,0,0,0,0,0,15,9,72,1,0,0,0,0,0,0,0,0,0,24,13.2,2,2,2015,CLE,RB,34,1
83410,4014,JM-0850,15,8,172,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,49,15,2,2,2015,CLE,QB,2,1
83411,4014,AF-0200,0,0,0,0,0,0,0,0,0,7,5,84,1,0,0,0,0,0,47,14.4,2,10,2015,TEN,TE,80,1
83412,4014,TW-1350,0,0,0,0,0,3,1,10,0,0,0,0,0,0,0,0,1,0,5,-1,2,2,2015,TEN,RB,35,4
83413,4014,DJ-1850,0,0,0,0,0,12,6,43,0,0,0,0,0,0,0,0,0,0,26,4.3,2,1,2015,CLE,RB,29,2
83414,4014,AH-1900,0,0,0,0,0,0,0,0,0,4,3,43,0,0,0,0,0,0,38,4.3,2,5,2015,CLE,RWR,16,3
83415,4014,GB-0200,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,32,1.7,2,8,2015,CLE,TE,82,1
83416,4014,HD-0300,0,0,0,0,0,1,0,-6,0,8,1,9,0,0,0,0,0,15,68,-1.2,2,8,2015,TEN,LWR,83,1
83417,4014,CC-3200,0,0,0,0,0,0,0,0,0,6,4,42,0,0,0,0,0,20,38,2.2,1,7,2015,TEN,INA,0,0
83418,4014,MM-4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,-1,1,6,2015,CLE,LWR,15,3
83419,4014,BH-0800,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,20,0,2,7,2015,CLE,LWR,83,1
83420,4014,TG-0025,0,0,0,0,0,0,0,0,0,1,1,-3,0,0,0,0,0,0,13,-0.3,2,2,2015,CLE,LWR,18,2
83421,4014,KW-2550,0,0,0,0,0,0,0,0,0,4,2,17,0,0,0,0,0,0,64,1.7,2,4,2015,TEN,RWR,13,1
83422,4014,MJ-1175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,2,1,2015,CLE,FB,42,1
83423,4014,PS-0950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,-1,1,4,2015,TEN,TE,89,3
83424,4014,DB-3200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,9,2015,CLE,RWR,80,2
83425,4014,JF-2950,0,0,0,0,0,1,1,3,0,1,1,19,0,0,0,0,0,0,8,2.2,1,1,2015,TEN,FB,45,1
83426,4014,SD-0800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,1.2,2,5,2015,CLE,RB,24,3
83427,4014,CS-3900,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,30,1.3,1,8,2015,TEN,TE,88,2
83428,4014,JH-6400,0,0,0,0,0,0,0,0,0,2,2,34,0,0,0,0,0,0,44,3.4,2,3,2015,TEN,RWR,15,2
83429,4015,EW-0500,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,1,1.2,2,9,2015,ATL,RWR,14,2
83430,4015,MR-2500,46,30,363,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,72,18.4,2,8,2015,ATL,QB,2,1
83431,4015,JJ-4700,0,0,0,0,0,0,0,0,0,15,13,135,0,0,0,0,0,0,59,13.5,2,5,2015,ATL,LWR,11,1
83432,4015,RW-2200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,2,11,2015,ATL,RWR,84,1
83433,4015,JT-0300,0,0,0,0,0,0,0,0,0,6,4,77,0,0,0,0,0,10,56,6.7,2,8,2015,ATL,TE,83,1
83434,4015,TC-2050,0,0,0,0,0,9,4,32,1,1,0,0,0,0,0,0,0,0,19,9.2,2,1,2015,ATL,RB,26,2
83435,4015,LH-0600,0,0,0,0,0,0,0,0,0,11,6,77,1,0,0,0,0,0,48,13.7,2,5,2015,ATL,LWR,85,2
