pid,qba,wo,bf,li,brec,incd,hur,mbt,yac
659631,,0,2,3,3,NA,0,0,0
659635,RO,1,2,2,4,NA,0,0,0
659636,RO,4,1,0,4,NA,0,0,0
659637,SC,1,2,2,1,NA,0,0,0
659638,RO,2,2,1,4,NA,0,0,0
659639,,3,1,1,0,NA,0,0,0
659641,,3,1,1,4,NA,0,0,0
659642,,4,0,1,0,NA,0,1,3
659643,,5,0,0,0,UT,0,0,0
659645,,3,1,1,0,NA,0,0,3
659646,,2,2,1,4,NA,0,0,0
659647,RO,2,2,1,5,NA,0,0,0
659650,,3,1,1,1,NA,0,0,5
659651,,3,1,1,0,DRP,0,0,0
659652,,4,1,0,1,NA,1,0,0
659653,,4,1,0,4,NA,0,0,0
659654,,5,0,0,0,NA,0,0,0
659655,,3,1,1,1,OT,1,0,0
659656,SC,3,1,1,0,NA,0,0,2
659657,,4,1,0,1,OT,1,0,0
659658,,4,1,0,0,DEF,0,0,0
659659,SC,5,0,0,0,DEF,1,0,0
659660,,4,1,0,0,NA,0,1,7
659661,,5,0,0,0,NA,0,0,0
659662,,5,0,0,5,NA,0,0,0
659665,,2,2,1,2,DEF,0,0,0
659666,,1,1,3,4,NA,0,0,0
659667,PA,2,1,2,1,NA,0,0,0
659668,PA,1,1,3,1,NA,0,2,44
659669,PA,1,2,2,1,NA,0,0,0
659672,,2,2,1,4,NA,0,0,0
659673,,2,2,1,4,NA,0,0,0
659674,PA SC,2,3,0,1,NA,0,1,0
659675,SC,2,1,2,1,NA,0,1,0
659676,,2,1,2,4,NA,0,0,0
659677,,4,1,0,1,NA,0,0,0
659679,,2,1,2,4,NA,0,0,0
659680,,3,1,1,4,NA,0,0,0
659681,,1,2,2,4,NA,0,0,0
659682,,2,1,2,3,NA,1,0,5
659683,,2,1,2,4,NA,0,0,0
659684,,2,1,2,4,NA,0,0,0
659685,,4,0,1,0,NA,1,1,0
659687,,2,1,2,4,NA,0,0,0
659689,,2,2,1,4,NA,0,0,0
659690,,2,1,2,4,NA,0,0,0
659691,SC,5,0,0,0,NA,1,0,0
659692,,2,1,2,4,NA,0,0,0
659693,,2,1,2,4,NA,0,2,0
659694,,3,1,1,2,DEF,0,0,0
659696,RO,2,2,1,4,NA,0,0,0
659697,RO,2,1,2,5,NA,0,0,0
659698,,1,2,2,4,NA,0,0,0
659699,PA,3,0,2,2,NA,0,0,0
659700,,2,2,1,4,NA,0,0,0
659701,SC,2,2,1,0,TA,0,0,0
659703,,1,1,3,4,NA,0,0,0
659704,,1,1,3,0,NA,0,0,5
659705,,1,1,3,4,NA,0,0,0
659706,,1,1,3,4,NA,0,0,0
659707,,0,1,4,4,NA,0,0,0
659708,,1,1,3,4,NA,0,0,0
659709,,1,1,3,4,NA,0,0,0
659710,,1,1,3,4,NA,0,2,0
659711,,1,2,2,4,NA,0,0,0
659712,,0,1,4,4,NA,0,0,0
659713,,0,1,4,4,NA,0,0,0
659714,PA,1,2,2,4,OT,1,0,0
659715,,5,0,0,1,NA,0,0,11
659718,,3,1,1,1,NA,0,0,6
659719,,3,1,1,2,DEF,0,0,0
659720,,3,1,1,4,NA,0,0,0
659721,,2,1,2,1,NA,0,1,8
659722,SC,2,1,2,0,OT,0,0,0
659723,,4,1,0,0,NA,0,0,2
659724,,2,1,2,0,TA,0,0,0
659725,,3,1,1,1,NA,0,0,3
659726,PA,2,1,0,0,TA,0,0,0
659728,,0,1,4,5,NA,0,0,0
659729,,0,1,4,5,NA,0,0,0
659730,,0,1,4,5,NA,0,0,0
659732,,3,1,1,4,NA,0,0,0
659733,,5,0,0,0,DEF,0,0,0
659734,,5,0,0,0,DRP,0,0,0
659736,PA,2,2,1,0,NA,1,0,6
659737,PA BL,2,2,1,1,NA,1,0,10
659738,,2,2,1,1,NA,0,0,3
659739,PA,2,1,2,2,NA,0,0,16
659740,PA,1,2,2,1,NA,0,2,24
659743,,3,1,1,0,DRP,0,0,0
659745,DP,3,1,1,4,NA,0,0,0
659746,PA,3,1,1,0,OT,0,0,0
659748,,5,0,0,0,DEF,0,0,0
659749,,4,1,0,0,NA,0,0,18
659751,,1,2,2,2,NA,0,0,0
659753,,2,2,1,0,NA,0,0,7
659754,,4,0,1,0,OT,0,0,0
659755,,2,2,1,0,OT,0,0,0
659756,,3,1,1,1,NA,0,0,12
659757,RO,2,1,2,2,NA,0,0,0
659758,,0,2,3,4,NA,0,0,0
659759,,4,0,1,0,NA,0,0,4
659762,,4,1,0,4,NA,0,0,0
659763,,4,1,0,0,NA,0,0,3
659764,PA,3,1,1,2,NA,0,0,0
659765,,4,0,1,0,NA,0,0,0
659766,,4,1,0,0,TA,1,0,0
659768,,3,1,1,2,NA,0,0,0
659769,RO,3,1,1,1,NA,0,0,0
659770,,4,1,0,1,DRP,0,0,0
659772,PA,4,1,0,0,DRP,0,0,0
659773,PI,2,2,1,2,NA,0,0,0
659774,RO,2,3,0,2,NA,0,1,0
659775,,2,2,1,3,NA,0,1,0
659776,RO,1,3,1,2,NA,0,0,0
659777,,1,2,2,3,NA,0,1,0
659778,,1,2,2,3,NA,0,0,0
659779,,1,3,1,1,NA,0,0,10
659780,,3,2,0,1,NA,0,0,3
659784,RO,3,1,1,4,NA,0,0,0
659785,PI,2,1,2,3,NA,0,0,0
659786,PA,3,1,1,1,NA,0,0,0
659787,,3,1,1,4,NA,0,2,0
659788,,4,1,0,0,NA,0,0,0
659789,PI,4,1,0,4,NA,0,0,0
659791,,2,2,1,2,NA,0,0,0
659792,,2,2,1,2,NA,0,0,7
659793,,2,1,2,2,NA,0,0,0
659794,,3,1,1,0,NA,0,0,0
659795,,4,1,0,0,NA,0,0,15
659796,,3,1,1,2,NA,1,1,1
659797,PA,2,2,1,1,DC,0,0,0
659798,,3,1,1,2,OT,0,0,0
659800,,5,0,0,0,NA,0,0,4
659801,,4,1,0,0,NA,0,0,5
659802,,4,1,0,0,NA,0,0,3
659803,,4,1,0,0,DC,0,0,0
659804,,5,0,0,0,DC,0,0,0
659805,,3,2,0,0,DEF,1,0,0
659808,,3,2,0,0,NA,0,0,3
659809,,4,1,0,0,NA,0,0,0
659810,,4,1,0,1,DC,0,0,0
659811,,3,1,1,1,NA,0,0,1
659812,,5,0,0,0,OT,0,0,0
659813,,3,1,1,1,NA,0,0,0
659814,,3,1,1,0,NA,0,1,1
659815,,3,1,1,0,NA,0,0,0
659818,,0,1,4,5,NA,0,0,0
659820,PI,2,2,1,2,NA,0,1,0
659821,,3,2,0,0,NA,0,0,3
659822,,2,3,0,3,NA,0,0,0
659823,,3,1,1,0,TA,1,0,0
659824,,2,1,2,0,NA,0,0,0
659825,,2,2,1,2,NA,0,0,0
659826,,2,2,1,2,NA,0,1,0
659827,,3,1,1,1,NA,0,0,3
659828,PI,3,2,0,3,NA,0,0,0
659829,PA SC,2,1,2,0,NA,0,0,0
659830,DP,3,1,1,0,NA,0,0,0
659832,RO,3,1,1,4,NA,0,0,0
659833,,4,1,0,0,NA,0,0,6
659834,,4,1,0,0,NA,0,0,4
659835,RO,3,1,1,4,NA,0,0,0
659836,PA,2,1,2,0,NA,0,0,2
659837,PA,2,1,2,1,NA,0,0,0
659840,PA SC,2,2,1,2,NA,0,0,0
659841,,2,2,1,2,NA,0,0,0
659842,,3,1,1,1,NA,0,0,0
659843,,1,2,2,3,NA,0,0,0
659844,,3,2,0,1,NA,0,0,1
659845,,0,2,3,4,NA,0,0,0
659847,,2,1,2,2,NA,0,0,0
659848,DP,3,1,1,0,NA,0,0,0
659850,,2,1,2,1,OT,0,0,0
659851,,3,1,1,1,NA,0,0,0
659852,,2,1,2,0,NA,1,0,5
659855,,5,0,0,0,NA,0,0,0
659856,,4,1,0,0,OT,0,0,0
659857,,4,1,0,0,NA,0,0,2
659858,,3,1,1,4,NA,0,1,0
659859,,4,1,0,0,NA,0,0,0
659860,,4,0,1,1,NA,0,0,1
659862,,5,0,0,0,NA,0,0,2
659863,SC,4,1,0,0,NA,0,0,1
659864,,3,1,1,0,NA,0,0,5
659865,,3,1,1,0,OT,0,0,0
659866,RO,4,1,0,4,NA,0,2,0
659867,,4,1,0,1,OT,0,0,0
659868,,3,2,0,1,TA,1,0,0
659869,,3,1,1,2,DEF,0,0,0
659870,,3,1,1,2,OT,0,0,0
659871,,1,2,2,3,NA,0,1,0
659872,,1,1,3,3,DEF,0,0,0
659873,,3,1,1,1,NA,0,0,0
659875,,3,2,0,0,OT,0,0,0
659876,,5,0,0,0,DEF,0,0,0
659878,,3,1,1,0,NA,0,0,5
659879,SC,3,1,1,1,NA,0,0,2
659882,,1,2,2,3,NA,0,0,0
659883,,1,2,2,3,NA,0,0,0
659886,,3,1,1,0,NA,0,0,5
659887,,3,1,1,0,NA,0,0,19
659888,RO,3,1,1,4,NA,0,0,0
659889,DP,3,1,1,4,NA,0,0,0
659891,,5,0,0,0,NA,0,0,2
659892,RO,3,1,1,4,NA,0,0,0
659893,,3,1,1,4,NA,0,0,0
659894,RO,4,1,0,4,NA,0,0,0
659895,RO,3,1,1,4,NA,0,0,0
659896,RO,3,1,1,4,NA,0,0,0
659897,,1,1,3,4,NA,0,1,0
659898,,2,2,1,1,TA,0,0,0
659899,,3,1,1,2,OT,0,0,0
659900,,3,1,1,2,DEF,0,0,0
659901,,0,1,4,0,NA,0,0,0
659904,,1,3,1,3,NA,0,0,0
659905,,4,1,0,0,UT,0,0,0
659906,,4,1,0,2,NA,0,0,2
659908,,3,1,1,1,NA,1,1,8
659909,,2,1,2,2,NA,0,0,0
659910,,3,1,1,0,NA,1,0,7
659912,,1,2,2,2,NA,0,1,0
659913,,1,1,3,2,NA,0,0,0
659914,,0,2,3,3,NA,0,0,0
659915,,1,1,3,2,NA,0,0,0
659916,,1,2,2,2,NA,0,0,0
659917,,1,2,2,3,NA,0,0,0
659919,,4,1,0,0,NA,0,0,2
659921,PA,1,2,2,2,DRP,0,0,0
659922,,2,1,2,1,NA,0,0,0
659923,,3,1,1,0,NA,0,0,0
659926,,2,2,1,2,NA,0,0,0
659927,,3,2,1,1,NA,0,0,0
659928,SC,4,1,0,0,NA,0,0,0
659930,,3,1,1,1,NA,0,0,0
659931,,2,2,1,2,NA,0,1,0
659932,,2,1,2,0,DRP,0,0,0
659933,,4,0,1,0,NA,0,0,0
659934,,1,1,3,2,NA,0,1,0
659936,,1,1,3,3,NA,0,0,0
659937,,2,2,1,2,NA,0,0,0
659938,,2,1,2,2,NA,0,0,0
659939,,2,1,2,2,NA,0,0,0
659940,,1,2,2,2,NA,0,0,0
659941,,2,1,2,2,NA,0,0,0
659942,,2,1,2,1,NA,0,0,0
659943,,4,0,1,0,NA,0,1,4
659944,,3,1,1,2,NA,0,0,0
659945,,2,1,2,2,NA,0,0,0
659946,,4,1,0,1,TA,1,0,0
659949,,4,1,0,1,NA,0,1,7
659950,RO,4,1,0,0,NA,0,0,0
659951,SC,4,1,0,0,NA,0,0,0
659953,,2,2,1,2,NA,0,0,0
659954,,4,1,0,0,NA,0,0,3
659955,SC,4,1,0,0,NA,0,0,0
659956,,3,1,1,1,NA,0,0,0
659957,,3,1,1,1,DRP,1,0,0
659958,,3,1,1,0,DRP,0,0,0
659960,RO,3,1,1,1,NA,0,0,0
659962,,5,0,0,0,NA,0,0,1
659963,,3,1,1,1,NA,0,0,10
659964,,4,1,0,0,NA,0,0,0
659965,RO,3,1,1,1,NA,0,0,0
659966,,1,2,2,3,NA,0,0,0
659967,,2,1,2,0,NA,0,0,7
659968,,3,1,1,1,NA,0,0,7
659969,,3,1,1,0,TA,1,0,0
659970,,3,1,1,2,DEF,0,0,0
659971,,3,1,1,1,OT,0,0,0
659976,PA,2,1,2,1,NA,0,0,1
659977,,2,2,1,3,NA,0,0,0
659978,,3,0,2,0,TA,1,0,0
659979,,4,1,0,1,NA,0,0,0
659981,PA,3,1,1,1,NA,0,0,15
659982,,3,1,1,2,NA,0,0,0
659983,,3,0,2,1,NA,0,0,0
659984,,3,1,1,1,NA,0,0,0
659988,,3,0,2,0,DEF,0,0,0
659989,,4,1,0,0,OT,0,0,0
659990,,4,1,0,3,NA,0,0,0
659992,,2,1,2,2,NA,0,0,0
659993,,3,1,1,2,NA,0,0,0
659994,,2,1,2,2,NA,0,1,0
659995,,3,1,1,1,NA,0,0,1
659996,,2,2,1,2,NA,0,0,0
659997,,1,2,2,3,NA,0,1,0
659998,,2,1,2,1,NA,0,1,17
660001,,2,2,1,3,NA,0,0,0
660002,,4,1,0,0,NA,0,0,0
660003,,2,2,1,2,NA,0,0,0
660005,,3,1,1,2,NA,0,0,0
660006,,2,2,1,3,NA,0,1,0
660007,PA,2,1,2,2,NA,0,0,3
660008,SC,1,2,2,2,NA,0,0,0
660009,,2,1,2,1,NA,0,0,0
660010,,3,2,0,1,TA,1,0,0
660011,,4,1,0,0,TA,1,0,0
660014,,4,1,0,0,DEF,0,0,0
660015,,3,1,1,2,NA,0,0,0
660016,,4,1,0,1,NA,0,0,0
660018,,2,2,1,1,NA,0,0,0
660019,,2,1,2,1,OT,0,0,0
660020,BL,3,1,1,2,NA,0,1,0
660021,,5,0,0,0,NA,0,0,2
660022,,2,2,1,2,NA,0,0,0
660023,,1,2,2,3,NA,0,0,3
660024,,5,0,0,0,NA,0,0,2
660025,,2,1,2,1,NA,0,0,7
660026,RO,2,1,2,2,NA,0,0,0
660027,PA,1,1,3,3,DEF,0,0,0
660029,SC,4,1,0,1,NA,0,0,0
660032,SC,4,1,0,1,NA,0,0,0
660033,,4,1,0,1,NA,0,0,0
660034,,4,1,0,0,NA,0,0,15
660036,,3,2,0,1,NA,0,0,0
660037,,1,1,3,2,NA,0,0,0
660038,,3,1,1,0,NA,0,0,5
660039,PA,2,1,2,2,TA,1,0,0
660040,,3,1,1,1,NA,0,0,0
660042,,3,1,1,1,NA,0,0,2
660043,,2,1,2,2,NA,0,0,0
660044,,0,1,4,5,NA,0,0,0
660045,,0,1,4,5,NA,0,0,0
660047,,1,2,2,4,NA,0,0,0
660049,,3,1,1,0,NA,0,0,0
660050,,4,0,1,0,NA,0,0,4
660052,,3,1,1,1,NA,0,0,2
660053,,4,1,0,0,DEF,0,0,0
660054,,3,1,1,2,NA,0,0,7
660056,,4,1,0,0,NA,0,0,3
660057,,1,2,2,4,NA,0,0,0
660058,,3,0,2,0,NA,0,0,0
660060,,3,1,1,1,TA,1,0,0
660061,,4,1,0,0,NA,0,1,23
660063,PA,4,1,0,1,NA,0,0,0
660064,,3,1,1,4,NA,0,0,0
660065,,3,1,1,0,NA,1,0,0
660066,PI,3,1,1,4,NA,0,1,0
660067,,5,0,0,0,NA,0,0,0
660068,,3,1,1,4,NA,0,1,0
660069,,5,0,0,0,DC,0,0,0
660071,,1,2,2,4,NA,0,0,0
660072,,3,2,0,4,NA,0,0,0
660074,,3,1,1,2,NA,0,0,0
660075,,3,1,1,4,NA,0,0,0
660076,,3,0,2,0,DEF,0,0,0
660077,,2,2,1,1,NA,0,0,9
660078,,2,1,2,0,NA,0,0,9
660079,,2,1,2,4,NA,0,0,0
660080,,2,1,2,4,NA,0,0,0
660081,,3,1,1,1,DEF,0,0,0
660082,,3,1,1,2,NA,0,0,0
660083,,4,1,0,0,NA,0,0,6
660084,,3,1,1,2,NA,0,0,0
660085,,2,2,1,3,NA,0,0,6
660086,,2,2,1,4,NA,0,1,0
660087,,2,1,2,2,NA,0,0,8
660088,,3,1,1,1,UT,1,0,0
660090,,3,1,1,4,NA,0,0,0
660091,,3,1,1,0,NA,0,0,2
